Question,Answer,Furigana,Meaning,Example,Translation,VocabWords
"一","いち","いち","one, 1.","それは壱万円と計算されている。","It is computed at 10,000 yen.",""
"同じ","おなじ","おな","same, identical.","ジャズが使う音符は、バッハが使ったのと同じだ","Jazz uses the same notes that Bach used.","同時, 同様, 共同, 同一"
"石鹸","せっけん","せっ.けん","soap, soapy water.","ひげをそる前に石けんをつける。","I lather my face before shaving.","石油, 磁石, 流石"
"遠い","とおい","とお","far, distant.","彼の家はここから遠くない。","His house is not far from here.","遠慮, 永遠, 待ち遠しい"
"吸う","すう","す","to smoke, to breathe in.","教室でどうどうとタバコをすう高校生たちとそれを注意できない教師たちは罰を受けることになります。","High school students who flagrantly smoke in class and the teachers who can't caution them will be punished.","呼吸, 吸収, 吸血鬼, 吸い殻"
"軽い","かるい","かる","light (i.e. not heavy), feeling light (i.e. offering little resistance, moving easily).","えりのスーツケースは重たそうだが、実際はとても軽い。","Although Eri's suitcase looks heavy, it's actually very light.","軽快, 手軽, 軽率, 気軽"
"暑い","あつい","あつ","hot, warm.","この夏最高の暑さだ。","It is the hottest this summer.","残暑, 避暑"
"成る","なる","な","to become, to get.","あなたがいなくなるととても寂しくなります。","When you go, I'll miss you very much.","完成, 構成, 賛成, 成功, 成人"
"答える","こたえる","こた","to answer, to reply.","「はい、ありません」とジョーダンさんは答えた。","No, I don't, said Mr Jordan.","答案, 問答, 回答"
"汚い","きたない","きたな","dirty, filthy.","ジャックは私に汚いいたずらをした。","Jack played a dirty trick on me.","汚染"
"見せる","みせる","み","to show, to display.","彼女は背を高く見せるためにハイヒールをはいている。","She wears high heels to make herself look taller.","意見, 見物, 見舞い"
"二人","ふたり","ふた.り","two persons, two people.","二人の男は刑務所から釈放された。","The two men were released from jail.","人形, 一人, 恋人, 外国人, 真っ二つ, 二階建て"
"幾ら","いくら","いく","how much, something over.","入場料はいくらですか。","How much is the entrance fee?","幾何, 幾分"
"帰る","かえる","かえ","to return, to come home.","恋人よ、我に帰れ。","Lover, come back to me.","帰宅, 帰京, 日帰り"
"零","れい","れい","zero, nought.","ゼロという概念はヒンドゥー文化に由来している。","The concept of zero sprang from the Hindu culture.",""
"教える","おしえる","おし","to teach, to instruct.","ジョーンズ先生が私たちに英会話を教えてくれます。","Mr Jones teaches us English conversation.","教室, 教育"
"段々","だんだん","だん.だん","gradually, by degrees.","だんだん暖かくなります。","It will get warmer and warmer.","階段, 値段, 手段, 普段"
"易しい","やさしい","やさ","easy, plain.","この仕事は決してやさしくない。","This work is by no means easy.","容易, 貿易, 安易, 容易い"
"危ない","あぶない","あぶ","dangerous, risky.","火は非常に危ない。","Fire is very dangerous.","危険, 危機, 危惧"
"消える","きえる","き","to disappear, to vanish.","たくさんの虫が一晩のうちに消えてしまった。","A lot of insects vanished overnight.","消費, 消防"
"お巡りさん","おまわりさん",".まわ","police officer.","おまわりさんに車を片側に寄せるように合図された。","The patrolman motioned me to pull over.","巡査, 巡回, 巡り会う"
"飲む","のむ","の","to drink, to swallow.","この薬を飲まなければ行けませんか。","Must I take this medicine?","飲物, 飲み物, 湯飲み, 飲食店"
"寒い","さむい","さむ","cold (e.g. weather), uninteresting (esp. joke).","この寒さにはもう耐えられない。","I can no longer stand the cold.","寒波, 寒冷, 寒気"
"夕飯","ゆうはん","ゆう.はん","evening meal, dinner.","私は昨日夕飯を作った。","I cooked supper last night.","夕方, 夕刊, 夕日, 夕立, 朝ご飯, 昼ご飯, 晩御飯"
"黄色い","きいろい","き.いろ","yellow, high-pitched (voice).","秋になると葉は黄色くなる。","In autumn the leaves turn yellow.","黄金, 硫黄, 特色, 景色, 脚色"
"差す","さす","さ","to shine, to be visible.","ほお紅や口紅を差すだけで表情や笑顔がどんどん変わってくるんです。","Expressions and smiles change like that just from applying rouge and lipstick.","交差点, 日差し, 差し上げる"
"渡る","わたる","わた","to cross over, to go across.","橋は安全です。車でわたれます。","The bridge is safe; you can drive across.","見渡す, 綱渡り, 過渡期"
"魚","さかな","さかな","fish, hit.","こうして私はいつも魚を料理する。","This is how I usually cook fish.",""
"良く","よく","よ","nicely, properly.","そのプロジェクトはよく計画されていて興味深いが、当面の利益には大した結果をもたらさないと見られている。","The project is well-planned and interesting, but its immediate impact on the bottom line is not considered substantial.","改良, 不良, 良好, 良心"
"暗い","くらい","くら","dark, gloomy.","あたりがもう暗くなっていることに気がついた。","I observed that it had already got dark.","暗記, 暗殺, 真っ暗"
"習う","ならう","なら","to take lessons in, to be taught.","車の運転を習っています。","I've been learning to drive.","練習, 習慣, 予習, 復習"
"上げる","あげる","あ","to raise, to elevate.","質問があれば右手を挙げて下さい。","If you have a question, please raise your right hand.","上手, 上着"
"蕎麦","そば","そば","buckwheat (Fagopyrum esculentum), soba.","長野にいる友人を訪問した際、おいしいそばをごちそうになった。","When I visited my friend in Nagano, I was treated to delicious soba.","小麦, 小麦粉"
"沢山","たくさん","たく.さん","a lot, lots.","お父さんは煙草の煙でたくさん輪を作れる。","Dad can blow many smoke rings.","贅沢, 光沢, 潤沢, 登山, 火山, 鉱山, 山登り"
"曇る","くもる","くも","to get cloudy, to cloud over.","蒸気でメガネが曇ってしまった。","The steam has fogged my glasses.","曇り空, 薄曇り"
"色々","いろいろ","いろ.いろ","various, a variety of.","いろいろな国へ行ったがやっぱり日本が一番いい。","I've visited many countries, but I like Japan best of all.","特色, 景色, 黄色, 脚色"
"飴","あめ","あめ","(hard) candy, toffee.","息子は箱から飴を一つ取った。","My son took a candy from the box.",""
"多い","おおい","おお","many, numerous.","２０代の若い女性の中には、夏休みに海外旅行にでたいと思う人も多い。","Many young women in their 20s plan to go abroad during their summer holidays.","多少, 滅多に, 歌留多"
"脱ぐ","ぬぐ","ぬ","to take off (clothes, shoes, etc.), to undress.","ここで靴を脱がなければなりませんか。","Do I have to take off my shoes here?","脱線, 脱出, 脱退, 脱走"
"閉まる","しまる","し","to be shut, to close.","あいにく店は閉まっていた。","Unfortunately, the store was closed.","閉会, 閉鎖"
"瓦","かわら","かわら","tile (e.g. roof), gram.","このジャムの正味重量は２００グラムです。","The net weight of this jam is 200 grams.",""
"珈琲","コーヒー","コー.ヒー","coffee, coffee bean.","彼は熱いコーヒーをゆっくりすすった。","He sipped the hot coffee slowly.",""
"洋袴","ズボン","ズボン","trousers, pants.","あなたは私のズボンをどうしたのですか。","What did you do with my pants?","洋服, 西洋, 東洋, 海洋, 洋風, 藤袴, 着袴, 羽織袴"
"頁","ページ","ページ","page, nth page.","もう３ページ残っている。","I have three more pages to go.",""
"釦","ボタン","ボタン","button (clothing), push-button.","コートのボタンが取れてたんだ。","A button has come off my coat.",""
"燐寸","マッチ","マッチ","match (for lighting a fire).","硫黄はマッチを作るのに使われる。","Sulfur is used to make matches.","燐光, 燐酸, 寸法, 寸前, 寸断, 一寸, 寸劇, 燐脂質"
"米突","メートル","メー.トル","metre (unit of length), meter.","１マイルは約１６００メートルにあたる。","A mile is equal to about 1,600 meters.","南米, 欧米, 日米, 新米, 衝突, 突破, 突っ込む, 突き当たる"
"粁","キロメートル","キロメートル","kilometer, kilometre.","その湖は周囲が５キロメートルある。","The lake is five kilometers round.",""
"瓩","キログラム","キログラム","kilogram, kilogramme.","私の体重は５８キログラムです。","My weight is 58 kilograms.",""
"死ぬ","しぬ","し","to die, to pass away.","その少年は死んだものとしてあきらめられた。","The boy was given up for dead.","死亡, 必死, 死体, 死刑"
"安い","やすい","やす","cheap, inexpensive.","これはバーゲン商品なので定価よりやすくなっているんじゃないですか。","Aren't you selling this at a discount price?","安心, 安全, 目安, 安定"
"掛かる","かかる","か","to take (a resource, e.g. time or money), to hang.","あれだけのコインを収集するのにどれだけの年月がかかりましたか。","How long did it take you to collect so many coins?","心掛け, 手掛かり, 大掛かり"
"狭い","せまい","せま","narrow, confined.","この部屋は私たちにとって狭すぎる。","This room is too small for us.","偏狭, 狭心症"
"住む","すむ","す","to live (of humans), to reside.","あなたはどのくらいの間、神戸に住んでいますか。","How long have you lived in Kobe?","住所, 住宅, 住民"
"何処","どこ","どこ","where, what place.","あなたはどこでテレビを見ますか。","Where do you watch television?","何時, 処理, 処分, 処置, 対処, 処罰, 如何にも"
"悪い","わるい","わる","bad, poor.","「顔色がわるいけど具合が悪いのかい」「そういうわけでもないよ」","You look pale. Are you sick? Not exactly.","悪魔, 悪化, 悪口"
"彼処","あそこ","あそ.こ","there, over there.","あそこから人影が見えた。","A form appeared from over there.","彼女, 彼方, 彼岸, 処理, 処分, 処置, 対処, 処罰"
"彼の","あの","あ","that, those.","あのおいしいワインをなぜ飲まないんだい。","Why not try that delicious wine?","彼女, 彼方, 彼岸"
"彼","かれ","かれ","he, him.","彼のスイングは実に見事だ。","He has a perfect swing.",""
"お菓子","おかし",".か.し","confections, sweets.","お菓子で赤ちゃんが窒息するところだった。","The baby almost choked on a piece of candy.","帽子, 子供, 双子, 椅子, 王子, 和菓子, 菓子屋, 駄菓子屋"
"お兄さん","おにいさん",".にい","older brother, elder brother.","彼のお兄さんは有名なサッカーの選手です。","His brother is a famous soccer player.","兄弟, 父兄, 従兄弟"
"お姉さん","おねえさん",".ねえ","older sister, elder sister.","あなたのお姉さんは審美感があるね。","Your sister has a sense of beauty.","姉妹, 従姉妹"
"御手洗","おてあらい","お.て.あらい","toilet, restroom.","お手洗いはどこですか。","Where's the restroom?","御中, 御飯, 防御, 派手, 上手, 下手, 洗濯, 洗剤, 水洗, 御願い, 運転手, お手洗い"
"お祖母さん","おばあさん",".ばあ","grandmother, old woman.","ジョンのおばあさんは長い間病に伏せていたが、亡くなった。","John's grandmother passed away after a long illness.","祖父, 先祖, 父母, お祖父さん"
"お腹","おなか",".なか","belly, abdomen.","いいえ、結構です。お腹が一杯ですから。","No, thank you. I've had enough.","空腹, 腹部"
"此方","こちら","こ.ちら","this way, this direction.","こちらへやってくる少年とその犬をごらんなさい。","Look at the boy and his dog that are coming this way.","此許, 此岸, 仕方, 一方, 夕方, 両方, 此から先, 今日此頃, 今日此の頃"
"其処","そこ","そ.こ","there (place relatively near listener), there (place just mentioned).","１時間以内にそこに着くでしょう。","We'll arrive there within an hour.","其程, 其儘, 其方, 処理, 処分, 処置, 対処, 処罰, 其れ程"
"其方","そちら","そ.ちら","that way, that direction.","そちらはセントラル自動車学校ではないんですか。","Isn't this Central Driving School?","其程, 其儘, 仕方, 一方, 夕方, 両方, 其れ程"
"其の","その","そ","that, the.","毎日、放課後に私はその本屋で彼女を待った。","Every day I waited for her at the bookstore after school.","其程, 其儘, 其方, 其れ程"
"其れ","それ","そ","that, it.","万一それが起これば、君はどうしますか。","Should that happen, what will you do?","其程, 其儘, 其方"
"詰らない","つまらない","つま","dull, uninteresting.","あの新しい映画は、つまらんかった。","That new movie was a bummer.","缶詰, 瓶詰"
"迚も","とても","とて","very, awfully.","「これはとてもおもしろそうだね」とひろしが言います。","This looks pretty interesting, Hiroshi says.",""
"如何","いかが","いかが","how, in what way.","コンタクトを入れるというのはいかがでしょう？","How about wearing contact lenses?","突如, 欠如, 如実, 何時"
"何れ","いずれ","いず","which, where.","作家としての彼女は伝統的なカテゴリーのいずれにも当てはまらない。","As a writer, she does not fit into any of the traditional categories.","何時, 如何にも"
"遣る","やる","や","to do, to undertake.","ああ、君がやったんだね。","Aha, you did it, didn't you?","派遣, 小遣い, 言葉遣い, 仮名遣い, 無駄遣い"
"為る","なる","な","to become, to get.","あなたがいなくなるととても寂しくなります。","When you go, I'll miss you very much.","行為, 為替"
"一寸","いっすん","いっ.すん","one sun (approx. 3 cm), little bit (of time, distance, etc.).","一寸の虫にも五分の魂。","The worm turns.","一緒, 一番, 唯一, 寸法, 寸前, 寸断, 寸劇, 一昨日"
"引く","ひく","ひ","to pull, to tug.","カーテンがゆっくり引かれた。","The curtains were drawn slowly.","引退, 字引, 引き出し, 引っ越す"
"奥さん","おくさん","おく","wife, your wife.","彼は奥さんが怖かった。","He was afraid of his wife.","奥様, 奥山, 奥行き"
"温い","ぬるい","ぬる","lukewarm, tepid.","このコーヒーはぬるいです。","This coffee is not hot enough.","温度, 気温, 体温, 温暖"
"下","した","した","below, down.","「ところでよ、そのおめーのお父さんはどこにいんのさ？」「横転したトラックの下なんよ」","By the way, where's your old man? Under that over-turned truck.",""
"何時も","いつも","いつ","always, all the time.","彼はいつも学校に遅れる。","He is always late for school.","時間, 時々, 時計, 時代, 如何にも"
"何方","どなた","どなた","who, which way.","「どなたですか」「お母さんよ」","Who is it? It's your mother.","何時, 仕方, 一方, 夕方, 両方, 如何にも"
"何方","どなた","どなた","who, which way.","「どなたですか」「お母さんよ」","Who is it? It's your mother.","何時, 仕方, 一方, 夕方, 両方, 如何にも"
"家","いえ","いえ","house, residence.","木立の間に家が見える。","I see a house among the trees.",""
"絵","え","え","picture, drawing.","あの絵を壁に掛けなさい。","Hang that picture on the wall.",""
"開ける","あける","あ","to open (a door, etc.), to unwrap (e.g. parcel, package).","あなたの手紙を間違ってあけてしまってすいませんでした。","I'm sorry I opened your mail by mistake.","開始, 開放"
"他","ほか","ほか","another place, some other place.","彼はほかに情報を求めることにした。","He decided to seek information elsewhere.",""
"鞄","かばん","かばん","bag, satchel.","かばん全部に荷札をつけなさい。","Attach labels to all the bags.",""
"貴方","あなた","あなた","you, dear.","毎晩十分な睡眠をとれば、あなたはずっと気分がよくなるだろう。","If you get enough rest every night, you'll feel much better.","貴重, 貴族, 仕方, 一方, 夕方, 両方, 貴重品"
"勤める","つとめる","つと","to work (for), to be employed (at).","私の父は外務省に勤めている。","My father serves in the Foreign Ministry.","通勤, 出勤, 勤務"
"近く","ちかく","ちか","near, neighbourhood.","彼女は風呂付きの部屋を探していたのだが、この近くで見つけた。","She was looking for a room with a bath, and found one near here.","近所, 身近, 最近"
"金曜日","きんようび","きん.よう.び","Friday.","金曜日の銀行は遅じまいだ。","The bank shuts late on Fridays.","針金, 賃金, 金槌, 毎日, 日記, 日本, 火曜日, 月曜日, 水曜日, 土曜日"
"空","そら","そら","sky, the air.","ワシが空を飛んでいる。","An eagle is flying in the sky.",""
"月曜日","げつようび","げつ.よう.び","Monday.","月曜日はいつも憂鬱だ。","I always feel blue on Mondays.","今月, 月給, 先月, 毎日, 日記, 日本, 三日月, 火曜日, 金曜日, 水曜日, 土曜日, 生年月日"
"御飯","ごはん","ご.はん","cooked rice, meal.","ご飯とパンどちらがいいですか。","Which do you prefer, rice or bread?","御中, 防御, 夕飯, 御願い, 朝ご飯, 昼ご飯"
"好き","すき","す","liking, being fond of.","「ケーキはお好きですか」「はい、好きです」","Do you like cake? Yes, I do.","格好, 友好"
"此処","ここ","こ.こ","here, this place.","ここに手のないナベがある。","Here is a pan without handles.","此許, 此岸, 処理, 処分, 処置, 対処, 処罰, 此から先, 今日此頃, 今日此の頃"
"咲く","さく","さ","to bloom, to flower.","これらの花は春に咲く。","These flowers bloom in spring.","遅咲き, 返り咲き, 咲き誇る, 咲き乱れる"
"次","つぎ","つぎ","next, following.","この次来るときは、花を持ってきてあげよう。","Next time I come, I'll bring you some flowers.",""
"十日","とおか","とお.か","10th day of the month, ten days.","３月１０日までに予約を再確認して下さい。","Please reconfirm the reservation by March 10.","十分, 毎日, 日記, 日本, 五十音, 不十分, 火曜日"
"初めて","はじめて","はじ","for the first time, only after ... is it ...","１６歳の時、初めてテニスをした。","When I was sixteen, I played tennis for the first time.","最初, 初級"
"所","ところ","ところ","place, spot.","さあ、今汲みなさい。そして宴会の世話役の所に持っていきなさい。","Now draw some out and take it to the master of the banquet.",""
"書く","かく","か","to write, to compose.","ここにあなたの名前をかいてくれませんか。","Would you please write your name here?","葉書, 書留, 図書館, 下書き"
"上","うえ","うえ","above, over.","飛行機は山の上を飛んだ。","The plane flew over the mountain.",""
"人","じん","じん","-ian (e.g. Italian), -ite (e.g. Tokyoite).","この人は画家だ！","This fellow is an artist!",""
"吹く","ふく","ふ","to blow (of the wind), to blow (one's breath).","あの日は強い風が吹いていました。","There was a strong wind that day.","吹雪, 息吹, 吹き込む, 吹き出す"
"水曜日","すいようび","すい.よう.び","Wednesday.","ダービー競馬の日は２週間後の水曜日だ。","Derby Day is Wednesday fortnight.","水泳, 洪水, 水道, 毎日, 日記, 日本, 火曜日, 金曜日, 月曜日, 土曜日"
"生まれる","うまれる","う","to be born, to give birth.","あなたは何座生まれですか。","What sign were you born under?","学生, 誕生日, 一生懸命"
"先","さき","さき","point, tip.","鉛筆の先が丸くなった。","The point of the pencil has become dull.",""
"前","まえ","まえ","in front (of), before (e.g. a building).","我が家の前には狭い庭があります。","There is a small garden in front of my house.",""
"大きな","おおきな","おお","big, large.","アメリカ人の中には大きな借金を抱えている人がいる。","Some Americans have grave debts.","大学, 大勢, 大人, 大使館, 大好き"
"誕生日","たんじょうび","たん.じょう.び","birthday, birthday party.","今日は、妹の誕生日です。","Today is my sister's birthday.","生誕, 学生, 毎日, 日記, 日本, 火曜日, 一生懸命"
"弾く","ひく","ひ","to play (a stringed or keyboard instrument), to flip.","誰かがピアノを弾いている。","Somebody is playing the piano.","爆弾, 弾圧"
"置く","おく","お","to put, to place.","それをテーブルの上に置きなさい。","Lay it on the table.","装置, 物置, 位置, 設置"
"着く","つく","つ","to arrive at, to reach.","あなたがロンドンに着く頃には晩秋となっているだろう。","It will be late autumn when you get to London.","到着, 上着, 着工"
"中","なか","なか","inside, interior.","彼は自分のお金を全部箱の中に入れた。","He put all his money in the box.",""
"丁度","ちょうど","ちょう.ど","exactly, precisely.","私達はちょうど食事を終えた所です。","We've just finished breakfast.","丁寧, 丁重, 包丁, 装丁, 今度, 度々, 支度"
"飛ぶ","とぶ","と","to fly, to soar.","飛行機は山の上を飛んだ。","The plane flew over the mountain.","飛行機, 飛行場, 飛び出す"
"土曜日","どようび","ど.よう.び","Saturday.","私は土曜日からここにいます。","I've been here since Saturday.","土地, 毎日, 日記, 日本, お土産, 火曜日, 金曜日, 月曜日, 水曜日"
"働く","はたらく","はたら","to work, to labor.","彼は５時間以上もぶっ続けで働いた。","He worked more than five hours on end.","労働, 共働き"
"賑やか","にぎやか","にぎ","bustling, busy.","私の家はにぎやかな通りに面しています。","My house faces a busy street.","殷賑"
"日曜日","にちようび","にち.よう.び","Sunday.","その店は日曜日は閉まっている。","The shop is closed on Sundays.","毎日, 日記, 日本, 火曜日, 金曜日, 月曜日, 水曜日, 土曜日"
"入れる","いれる","い","to put in, to let in.","それは引き出しに入れておきました。","I put it in the drawer.","入院, 入口, 入学"
"如何して","どうして","どう","how, in what way.","そのニュースはどうして漏れたのだろう。","How did the news get out?","突如, 欠如, 如実, 何時, 如何に, 如何にも"
"煩い","うるさい","うるさ","noisy, loud.","隣の部屋がうるさいのです。","It's noisy next door.","煩雑"
"美味しい","おいしい","おい","good(-tasting), nice.","おいしい食事をありがとう。","Thanks for the delicious meal.","美人, 美容, 意味, 興味, 美術館"
"不味い","まずい","まず","bad(-tasting), unpalatable.","すき腹にまずいものなし。","Hunger is the best sauce.","不便, 不安, 不幸, 不正, 意味, 興味, 不自由, 美味しい"
"付ける","つける","つ","to attach, to join.","おまえの上着は私の勘定につけておきなさい。","Put your coat on my account.","寄付, 日付, 受付"
"風","かぜ","かぜ","wind, breeze.","カーテンが風になびいた。","The curtains blew in the wind.",""
"物","もの","もの","thing, object.","遠まわしに物を言うな。","Don't beat around the bush.",""
"然し","しかし","しか","however, but.","しかし、たいへん息子を欲しがっていました。","But he wanted a son very much.","自然, 天然, 突然, 偶然, 全然"
"並べる","ならべる","なら","to line up, to set up.","メイドはテーブルにナイフとフォークを並べた。","The maid arranged the knives and forks on the table.","並木, 並行, 軒並み"
"お弁当","おべんとう",".べん.とう","bento, with rice stuck on one's face.","彼は今日、お弁当を持って来た。","He brought his lunch today.","弁護, 弁解, 弁論, 本当, 適当"
"歩く","あるく","ある","to walk.","歩いて行きますか？それともバスで行きますか？","Will you go on foot or by bus?","歩道, 散歩, 進歩"
"方","ほう","ほう","direction, way.","ジョンの方が二人のうちで背が高い。","John is the taller of the two.",""
"忘れる","わすれる","わす","to forget, to leave carelessly.","","","忘却, 忘れ物, 忘年会, 忘れ去る"
"本","ほん","ほん","book, volume.","昨日はその本を８０ページまで読んだ。","I read the book up to page 80 yesterday.",""
"磨く","みがく","みが","to polish, to shine.","弟は銀の食器類を磨いた。","My brother polished the silver.","琢磨, 研磨, 歯磨き"
"未だ","まだ","ま","still, as yet.","まだ肉眼じゃ無理だよ。双眼鏡だと、ちょびっとだけ見えるかも・・・。","It's still impossible with the naked eye. With binoculars you might be able to glimpse it....","未来, 未満, 未知, 未定"
"無くす","なくす","な","to lose (something), to get rid of.","彼女は新しい時計をなくした。","She lost her new watch.","無理, 無事, 無料, ご無沙汰"
"鳴く","なく","な","to make sound (of an animal), to call.","カエルが鳴いたら帰ろう。","Let's return when the frog croaks.","悲鳴, 共鳴"
"木曜日","もくようび","もく.よう.び","Thursday.","その週刊誌は木曜日に出る。","The weekly appears on Thursday.","大木, 木綿, 並木, 毎日, 日記, 日本, 火曜日, 金曜日, 月曜日, 水曜日, 土曜日"
"葉書","はがき","は.がき","postcard, memo.","はがきにこの切手を貼って郵便箱に投函しなさい。","Put this stamp on the postcard and drop it in the mailbox.","言葉, 紅葉, 書留, 図書館, 下書き, 言葉遣い"
"一昨日","おととい","おととい","day before yesterday, don't you ever come here again!.","「ウィキペディアを引用するな」という主張が昨日だか一昨日だかの朝日新聞に載っていた。","The exhortation Don't quote Wikipedia was included in the Asahi newspaper of yesterday or the day before.","一緒, 一番, 唯一, 昨今, 毎日, 日記, 日本, 一昨年, 火曜日"
"何故","なぜ","なぜ","why, how.","あなたはなぜ働いているの。","How come you're still working?","何時, 故障, 事故, 故郷, 如何にも, 交通事故"
"居る","おる","お","to be (animate), to be.","「私の後から来る方は私に優る方である。私より先におられたからである」といったのはこの方の事です。","This was he of whom I said, He who comes after me has surpassed me because he was before me.","芝居, 住居, 居間, 居住"
"行く","いく","い","to go, to move (towards).","お母さん、泳ぎに行ってもいい？","Can I go swimming, Mother?","銀行, 行儀"
"今日","きょう","きょう","today, this day.","その事故は去年の今日、起きたのだ。","The accident happened a year ago today.","今月, 今朝, 今年, 毎日, 日記, 日本, 火曜日"
"昨日","きのう","きのう","yesterday, yesterday and today.","昨日彼がぶらっと立ち寄った。","He dropped in on me yesterday.","昨今, 毎日, 日記, 日本, 一昨年, 火曜日"
"真っ直ぐ","まっすぐ","ま..す","straight (ahead), direct.","あなたはきのう放課後まっすぐ帰宅しましたか。","Did you go straight home after school yesterday?","写真, 真剣, 直接, 直径, 正直, 真ん中, 真っ赤"
"人","じん","じん","-ian (e.g. Italian), -ite (e.g. Tokyoite).","この人は画家だ！","This fellow is an artist!",""
"店","みせ","みせ","store, shop.","あの店はサービスが良い。","That store gives good service.",""
"等","など","など","et cetera, etc.","２、４、６などは偶数です。","Two, four, six, etc. are even numbers.",""
"頭","あたま","あたま","head, hair (on one's head).","アリスは頭に花をさしています。","Alice has a flower in her hair.",""
"入り口","いりぐち","い..ぐち","entrance, entry.","１台の車が入り口に止まった。","A car stopped at the entrance.","入院, 入口, 入学, 出口, 人口, 悪口, 利口"
"此の","この","こ","this, last (couple of years, etc.).","このコップをミルクで満たした。","I filled this glass with milk.","此許, 此岸, 此から先, 今日此頃"
"毎月","まいつき","まい.つき","every month, each month.","私は両親には必ず毎月手紙を書きます。","I never fail to write to my parents every month.","毎週, 毎日, 毎朝, 毎晩, 今月, 月給, 先月, 三日月, 生年月日"
"毎年","まいとし","まい.とし","every year, yearly.","彼は毎年軽井沢へ行く。","He goes to Karuizawa every year.","毎週, 毎日, 毎朝, 毎晩, 来年, 今年, 去年, 一昨年"
"万","まん","まん","10,000, ten thousand.","４０万ガロンの石油がパイプラインから溢れ出た。","400,000 gallons of oil have spilled out of the pipeline.",""
"明後日","あさって","あさって","day after tomorrow, wrong (e.g. direction).","あさって彼にここへ来てもらうつもりです。","I will have him come here the day after tomorrow.","説明, 午後, 後者, 毎日, 日記, 日本, 火曜日"
"明日","あした","あした","tomorrow, near future.","あしたは一日中ひまです。","I'll be free all day tomorrow.","説明, 毎日, 日記, 日本, 明後日, 火曜日"
"開く","あく","あ","to open (e.g. doors), to open (e.g. business, etc.).","ぐいと押すとドアは開いた。","The door yielded to a strong push.","開始, 開放"
"朝御飯","あさごはん","あさ.ご.はん","breakfast.","朝ごはんにはなにがよろしいですか。","What would you like for breakfast?","今朝, 毎朝, 早朝, 御中, 防御, 夕飯, 御願い, 朝ご飯, 昼ご飯, 晩御飯"
"暖かい","あたたかい","あたた","warm, mild.","だんだん暖かくなります。","It will get warmer and warmer.","暖房, 温暖"
"聞く","きく","き","to hear, to listen (e.g. to music).","一番のチャンネルで英語が、７番のチャンネルでは日本語がお聞きになれます。","You can hear English on Channel 1, and Japanese on Channel 7.","新聞, 新聞社, 聞き取り"
"綺麗","きれい","き.れい","pretty, lovely.","この芋虫がきれいな蝶になるのだ。","This caterpillar will become a beautiful butterfly.","華麗, 高麗, 壮麗, 綺羅星, 美辞麗句"
"茶碗","ちゃわん","ちゃ.わん","rice bowl, tea cup.","彼は茶碗を床にたたきつけた。","He dashed the cup on the floor.","紅茶, 茶色, 喫茶店"
"出掛ける","でかける","で.か","to go out (e.g. on an excursion or outing), to leave.","１０分前に出かけました。","She left home ten minutes ago.","出口, 提出, 出身, 心掛け, 引き出し, 手掛かり, 大掛かり"
"昼御飯","ひるごはん","ひる.ご.はん","lunch, midday meal.","昼ご飯を食べに外に出ませんか。","How about going out for lunch?","昼食, 昼間, 御中, 防御, 夕飯, 昼休み, 昼ご飯, 御願い, 朝ご飯, 晩御飯"
"目","め","め","eye, eyeball.","彼女はきれいな目をしている。","She has beautiful eyes.",""
"履く","はく","は","to put on (lower-body clothing, e.g. pants, skirt, footwear), to wear.","この靴はきつすぎてはけない。","These shoes are too tight to get into.","草履, 履物, 履歴, 履歴書"
"然うして","そうして","そ","and, like that.","そうしてくれて君は親切ですね。","It is kind of you to do so.","自然, 天然, 突然, 偶然, 全然"
"此れ","これ","こ","this, this one.","これは面白い本だよ。","This is an interesting book.","此許, 此岸, 此から先, 今日此頃, 今日此の頃"
"何の","どの","ど","which, what (way).","あなたはどの学科が好きですか。","What subject do you like best?","何時, 如何にも"
"もう一度","もういちど",".いち.ど","once more, again.","この番号にもう一度かけてみていただけますか。","Can you try this number again?","一緒, 一番, 唯一, 今度, 度々, 支度, 丁度, 一昨日"
"赤","あか","あか","red, crimson.","信号機が赤の間は道路を渡るな。","Don't cross the road when the signal is red.",""
"小さな","ちいさな","ちい","small, little.","その犬は小さな男の子に向かって唸った。","The dog growled at a little boy.","小鳥, 小屋, 小説, 小学校"
"背","せ","せ","back, reverse.","首や背に太陽が暑く照りつけた。","The sun beat down on our necks and backs.",""
"お風呂","おふろ",".ふ.ろ","bath, to take a bath.","私はほとんど毎日お風呂に入ります。","I take a bath almost every day.","台風, 風邪, 風景, 扇風機, 風呂敷, 風呂場, 露天風呂"
"如何","いかが","いかが","how, in what way.","コンタクトを入れるというのはいかがでしょう？","How about wearing contact lenses?","突如, 欠如, 如実, 何時"
"八つ","やっつ","やっ","eight, eight years of age.","そこに八つの小石があった。","There were eight pebbles there.","八月, 八百屋"
"一昨年","おととし","おととし","year before last.","彼女は、一昨年よりもはるかに暮らし向きがよい。","She's far better off than she was the year before last.","一緒, 一番, 唯一, 昨日, 昨今, 来年, 今年, 去年, 一昨日"
"六つ","むっつ","むっ","six, six years of age.","６つの先端技術の会社がその県に支社を設立した。","Six high-tech companies set up branch offices in that prefecture.","六月, 六日, 十六日"
"晩御飯","ばんごはん","ばん.ご.はん","dinner, evening meal.","母は晩御飯の支度で忙しい。","Mother is busy cooking the dinner.","毎晩, 今晩, 御中, 防御, 夕飯, 今晩は, 御願い, 朝ご飯, 昼ご飯"
